free_text,label_id
mé có cái lồn hết được nghĩ gì vậy anh,4
mé có cái đéo gì hết được nghĩ gì vậy anh em,4
mé có vãi cứt hết được nghĩ gì vậy em,4
mé có con mẹ nó hết được nghĩ gì vậy ông,4
mé có nhảm lồn hết được nghĩ gì vậy bạn,4
mé có cái đìn địt hết được nghĩ gì vậy má,4
mé có vãi cả đái hết được nghĩ gì vậy anh,4
mé có mẹ nó hết được nghĩ gì vậy ông,4
mé có nhảm lồn hết được nghĩ gì vậy thím,4
mé có vãi cứt hết được nghĩ gì vậy thím,4
mé có xàm lồn hết được nghĩ gì vậy con,4
mé có vãi lồn hết được nghĩ gì vậy ba,4
mé có vãi lúa hết được nghĩ gì vậy thằng,4
mé có vãi cứt hết được nghĩ gì vậy má,4
mé có cái đìn địt hết được nghĩ gì vậy bạn,4
mé có nhảm lồn hết được nghĩ gì vậy thằng,4
mé có vãi lồn hết được nghĩ gì vậy thím,4
mé có vãi lồn hết được nghĩ gì vậy lũ,4
mé có vãi lúa hết được nghĩ gì vậy bà,4
mé có con mẹ nó hết được nghĩ gì vậy con,4
mé có mẹ nó hết được nghĩ gì vậy thầy,4
mé có xàm lồn hết được nghĩ gì vậy chị,4
mé có vãi lúa hết được nghĩ gì vậy mụ,4
mé có cái đìn địt hết được nghĩ gì vậy con,4
mé có mẹ nó hết được nghĩ gì vậy má,4
mé có cái lồn hết được nghĩ gì vậy bà,4
mé có vãi cứt hết được nghĩ gì vậy chị,4
mé có xàm lồn hết được nghĩ gì vậy má,4
mé có mẹ nó hết được nghĩ gì vậy bà,4
mé có con mẹ nó hết được nghĩ gì vậy mày,4
mé có vãi lúa hết được nghĩ gì vậy anh em,4
mé có vãi cứt hết được nghĩ gì vậy mụ,4
mé có cái lồn hết được nghĩ gì vậy em,4
mé có vãi lồn hết được nghĩ gì vậy mày,4
mé có mẹ cha mày hết được nghĩ gì vậy chị,4
mé có vãi cứt hết được nghĩ gì vậy con,4
mé có cái đéo gì hết được nghĩ gì vậy thằng,4
mé có vãi luyện hết được nghĩ gì vậy bà,4
mé có cái đìn địt hết được nghĩ gì vậy ông,4
mé có cái đìn địt hết được nghĩ gì vậy em,4
mé có mẹ cha mày hết được nghĩ gì vậy bà,4
mé có cái lồn hết được nghĩ gì vậy thím,4
mé có vãi cứt hết được nghĩ gì vậy thằng,4
mé có mẹ cha mày hết được nghĩ gì vậy bạn,4
mé có nhảm lồn hết được nghĩ gì vậy anh em,4
mé có mẹ nó hết được nghĩ gì vậy anh em,4
mé có cái đéo gì hết được nghĩ gì vậy bạn,4
mé có vãi cả đái hết được nghĩ gì vậy chị,4
mé có vãi luyện hết được nghĩ gì vậy mụ,4
mé có cái đìn địt hết được nghĩ gì vậy anh,4
mé có vãi lồn hết được nghĩ gì vậy con,4
mé có vãi luyện hết được nghĩ gì vậy mày,4
mé có mẹ nó hết được nghĩ gì vậy mày,4
mé có xàm lồn hết được nghĩ gì vậy ba,4
mé có vãi luyện hết được nghĩ gì vậy má,4
mé có xàm lồn hết được nghĩ gì vậy ông,4
mé có mẹ nó hết được nghĩ gì vậy mụ,4
mé có vãi cứt hết được nghĩ gì vậy bà,4
mé có mẹ cha mày hết được nghĩ gì vậy thằng,4
mé có vãi cứt hết được nghĩ gì vậy anh em,4
mé có vãi cả đái hết được nghĩ gì vậy em,4
mé có mẹ nó hết được nghĩ gì vậy ba,4
mé có cái lồn hết được nghĩ gì vậy má,4
mé có mẹ cha mày hết được nghĩ gì vậy mày,4
mé có con mẹ nó hết được nghĩ gì vậy ba,4
mé có vãi lồn hết được nghĩ gì vậy bạn,4
mé có mẹ cha mày hết được nghĩ gì vậy lũ,4
mé có nhảm lồn hết được nghĩ gì vậy mày,4
mé có cái đéo gì hết được nghĩ gì vậy em,4
mé có vãi lồn hết được nghĩ gì vậy em,4
mé có cái đéo gì hết được nghĩ gì vậy anh,4
mé có vãi cứt hết được nghĩ gì vậy ông,4
mé có vãi lúa hết được nghĩ gì vậy bạn,4
mé có vãi lúa hết được nghĩ gì vậy mày,4
mé có vãi lồn hết được nghĩ gì vậy anh em,4
mé có cái lồn hết được nghĩ gì vậy ba,4
mé có mẹ cha mày hết được nghĩ gì vậy anh,4
mé có vãi lồn hết được nghĩ gì vậy thầy,4
mé có vãi luyện hết được nghĩ gì vậy thầy,4
mé có con mẹ nó hết được nghĩ gì vậy má,4
mé có xàm lồn hết được nghĩ gì vậy thầy,4
mé có nhảm lồn hết được nghĩ gì vậy ba,4
mé có cái đéo gì hết được nghĩ gì vậy lũ,4
mé có cái đéo gì hết được nghĩ gì vậy thầy,4
mé có vãi cả đái hết được nghĩ gì vậy bạn,4
mé có vãi cả đái hết được nghĩ gì vậy anh em,4
mé có vãi cứt hết được nghĩ gì vậy lũ,4
mé có cái lồn hết được nghĩ gì vậy bạn,4
mé có vãi luyện hết được nghĩ gì vậy thằng,4
mé có vãi luyện hết được nghĩ gì vậy ba,4
mé có con mẹ nó hết được nghĩ gì vậy bạn,4
mé có mẹ cha mày hết được nghĩ gì vậy thím,4
mé có vãi cứt hết được nghĩ gì vậy bạn,4
mé có mẹ nó hết được nghĩ gì vậy thím,4
mé có vãi luyện hết được nghĩ gì vậy thím,4
mé có mẹ cha mày hết được nghĩ gì vậy thầy,4
mé có xàm lồn hết được nghĩ gì vậy bạn,4
mé có vãi luyện hết được nghĩ gì vậy chị,4
mé có vãi cứt hết được nghĩ gì vậy mày,4
mé có vãi cả đái hết được nghĩ gì vậy mày,4
mé có vãi lúa hết được nghĩ gì vậy ông,4
mé có cái đìn địt hết được nghĩ gì vậy bà,4
mé có cái đìn địt hết được nghĩ gì vậy mày,4
mé có nhảm lồn hết được nghĩ gì vậy lũ,4
mé có cái đéo gì hết được nghĩ gì vậy ông,4
mé có mẹ nó hết được nghĩ gì vậy lũ,4
mé có con mẹ nó hết được nghĩ gì vậy mụ,4
mé có cái lồn hết được nghĩ gì vậy mụ,4
mé có xàm lồn hết được nghĩ gì vậy thằng,4
mé có vãi lồn hết được nghĩ gì vậy chị,4
mé có mẹ cha mày hết được nghĩ gì vậy ba,4
mé có mẹ cha mày hết được nghĩ gì vậy ông,4
mé có mẹ cha mày hết được nghĩ gì vậy anh em,4
mé có vãi cả đái hết được nghĩ gì vậy thằng,4
mé có nhảm lồn hết được nghĩ gì vậy ông,4
mé có vãi lúa hết được nghĩ gì vậy em,4
mé có cái lồn hết được nghĩ gì vậy lũ,4
mé có cái đéo gì hết được nghĩ gì vậy chị,4
mé có con mẹ nó hết được nghĩ gì vậy thầy,4
mé có xàm lồn hết được nghĩ gì vậy anh em,4
mé có nhảm lồn hết được nghĩ gì vậy con,4
mé có cái lồn hết được nghĩ gì vậy thằng,4
mé có vãi cả đái hết được nghĩ gì vậy mụ,4
mé có mẹ nó hết được nghĩ gì vậy con,4
mé có mẹ cha mày hết được nghĩ gì vậy má,4
mé có vãi cả đái hết được nghĩ gì vậy thầy,4
mé có cái đéo gì hết được nghĩ gì vậy mụ,4
mé có vãi lúa hết được nghĩ gì vậy con,4
mé có vãi lồn hết được nghĩ gì vậy anh,4
mé có con mẹ nó hết được nghĩ gì vậy em,4
mé có cái đìn địt hết được nghĩ gì vậy thím,4
mé có vãi luyện hết được nghĩ gì vậy em,4
mé có cái đìn địt hết được nghĩ gì vậy thầy,4
mé có cái lồn hết được nghĩ gì vậy con,4
mé có nhảm lồn hết được nghĩ gì vậy thầy,4
mé có cái đéo gì hết được nghĩ gì vậy con,4
mé có vãi lúa hết được nghĩ gì vậy má,4
mé có vãi lồn hết được nghĩ gì vậy thằng,4
mé có vãi luyện hết được nghĩ gì vậy lũ,4
mé có vãi lúa hết được nghĩ gì vậy ba,4
mé có mẹ cha mày hết được nghĩ gì vậy em,4
mé có con mẹ nó hết được nghĩ gì vậy lũ,4
mé có cái đìn địt hết được nghĩ gì vậy anh em,4
mé có cái lồn hết được nghĩ gì vậy chị,4
địt con mẹ đang ăn sáng,4
địt đang ăn sáng,4
chết mẹ nó đang ăn sáng,4
mả cha mày đang ăn sáng,4
địt mẹ chúng mày đang ăn sáng,4
đụ má đang ăn sáng,4
địt bầm mày đang ăn sáng,4
địt bố mày đang ăn sáng,4
đụ má mày đang ăn sáng,4
mả cha đang ăn sáng,4
địt mẹ mày đang ăn sáng,4
địt cụ đang ăn sáng,4
mả cha chúng mày đang ăn sáng,4
địt cụ mày đang ăn sáng,4
địt mẹ đang ăn sáng,4
chết mẹ mày đang ăn sáng,4
địt lồn mẹ mày đang ăn sáng,4
tổ cha nó đang ăn sáng,4
địt mẹ mày gắt,4
địt cụ mày gắt,4
địt cụ gắt,4
địt bầm mày gắt,4
địt bố mày gắt,4
địt con mẹ gắt,4
mả cha chúng mày gắt,4
mả cha mày gắt,4
mả cha gắt,4
địt mẹ chúng mày gắt,4
địt gắt,4
chết mẹ nó gắt,4
địt lồn mẹ mày gắt,4
chết mẹ mày gắt,4
tổ cha nó gắt,4
đụ má mày gắt,4
đụ má gắt,4
địt mẹ gắt,4
con hạ đẳng giết người không cần dao,4
con thằng khùng giết người không cần dao,4
con tinh trùng khuyết tật giết người không cần dao,4
con chó giết người không cần dao,4
con lợn hạ đẳng giết người không cần dao,4
con con khùng giết người không cần dao,4
con quái thai giết người không cần dao,4
con chó đẻ giết người không cần dao,4
con quần què giết người không cần dao,4
con lồn giết người không cần dao,4
con súc vật giết người không cần dao,4
con con chó giết người không cần dao,4
con súc vật hạ đẳng giết người không cần dao,4
con súc sinh giết người không cần dao,4
con mặt lồn giết người không cần dao,4
con chó hạ đằng giết người không cần dao,4
con con điên giết người không cần dao,4
con lũ chó giết người không cần dao,4
con đĩ lồn giết người không cần dao,4
con điên giết người không cần dao,4
con thằng điên giết người không cần dao,4
con hạ đẳng súc vật giết người không cần dao,4
coi vãi cứt mày,4
coi xàm lồn con,4
coi mẹ nó ông,4
coi con mẹ nó thầy,4
coi mẹ cha mày ông,4
coi nhảm lồn thím,4
coi vãi luyện thằng,4
coi cái lồn ba,4
coi vãi lúa em,4
coi mẹ nó chị,4
coi mẹ nó em,4
coi xàm lồn ông,4
coi mẹ nó bà,4
coi cái đìn địt thằng,4
coi xàm lồn bạn,4
coi xàm lồn chị,4
coi xàm lồn mụ,4
coi cái đìn địt con,4
coi vãi cả đái ba,4
coi cái đéo gì ba,4
coi vãi cả đái chị,4
coi nhảm lồn lũ,4
coi cái lồn con,4
coi vãi lúa lũ,4
coi cái đìn địt mụ,4
coi con mẹ nó em,4
coi cái lồn thằng,4
coi vãi cả đái bà,4
coi mẹ nó má,4
coi nhảm lồn má,4
coi vãi cứt ông,4
coi mẹ cha mày bạn,4
coi vãi luyện lũ,4
coi mẹ nó thím,4
coi cái đéo gì lũ,4
coi mẹ nó con,4
coi vãi cứt bạn,4
coi vãi lúa anh,4
coi cái lồn chị,4
coi cái đéo gì thím,4
coi con mẹ nó bà,4
coi nhảm lồn bà,4
coi con mẹ nó má,4
coi cái lồn thầy,4
coi con mẹ nó con,4
coi xàm lồn bà,4
coi con mẹ nó lũ,4
coi mẹ cha mày mụ,4
coi mẹ cha mày con,4
coi vãi lồn bạn,4
coi con mẹ nó mày,4
coi vãi lúa thằng,4
coi mẹ cha mày em,4
coi vãi cứt anh em,4
coi nhảm lồn ông,4
coi mẹ cha mày anh,4
coi vãi cứt má,4
coi cái đéo gì bạn,4
coi mẹ cha mày chị,4
coi xàm lồn thím,4
coi xàm lồn lũ,4
coi vãi cả đái mụ,4
coi con mẹ nó anh,4
coi vãi cứt ba,4
coi con mẹ nó ông,4
coi con mẹ nó chị,4
coi con mẹ nó thím,4
coi vãi lúa ba,4
coi vãi lúa thím,4
coi vãi cả đái anh em,4
coi mẹ nó mày,4
coi vãi luyện bà,4
coi vãi luyện chị,4
coi cái đéo gì mụ,4
coi cái đéo gì ông,4
coi cái lồn mụ,4
coi vãi luyện ông,4
coi vãi lồn má,4
coi vãi lúa anh em,4
coi vãi luyện con,4
coi mẹ cha mày thằng,4
coi cái lồn anh,4
coi xàm lồn thằng,4
coi cái lồn anh em,4
coi vãi luyện em,4
coi cái đìn địt má,4
coi cái đéo gì chị,4
coi vãi lúa má,4
coi vãi lúa mụ,4
coi vãi cả đái lũ,4
coi mẹ nó anh,4
coi vãi cứt em,4
coi vãi cứt thầy,4
coi vãi lồn ba,4
coi vãi luyện bạn,4
coi xàm lồn thầy,4
coi con mẹ nó bạn,4
coi vãi cứt thằng,4
coi con mẹ nó ba,4
coi cái đéo gì má,4
coi vãi lúa mày,4
coi nhảm lồn anh,4
coi mẹ nó mụ,4
coi cái đéo gì anh em,4
coi vãi cả đái thằng,4
coi nhảm lồn ba,4
coi cái lồn bạn,4
coi vãi luyện thầy,4
coi mẹ nó lũ,4
coi cái đìn địt ba,4
coi vãi luyện anh em,4
coi vãi lúa ông,4
coi vãi lúa thầy,4
coi vãi cứt mụ,4
coi vãi lồn anh em,4
coi mẹ nó thầy,4
coi con mẹ nó thằng,4
coi cái đéo gì em,4
coi mẹ cha mày thím,4
coi mẹ nó bạn,4
coi cái lồn bà,4
coi cái đìn địt anh em,4
coi vãi lồn bà,4
coi mẹ cha mày lũ,4
coi xàm lồn mày,4
coi cái lồn em,4
coi vãi cứt lũ,4
coi vãi cứt con,4
coi vãi cả đái anh,4
coi nhảm lồn con,4
coi vãi lồn thằng,4
coi nhảm lồn em,4
coi vãi lồn thím,4
coi con mẹ nó mụ,4
coi vãi lồn chị,4
coi vãi cả đái ông,4
coi xàm lồn anh,4
coi vãi lồn mụ,4
coi cái đéo gì con,4
coi cái đìn địt anh,4
coi cái đìn địt bạn,4
coi mẹ nó ba,4
coi vãi luyện ba,4
coi vãi cứt thím,4
coi cái đìn địt bà,4
coi vãi lúa con,4
coi mẹ nó anh em,4
coi cái đéo gì thầy,4
coi vãi cả đái em,4
coi vãi cả đái con,4
coi cái đéo gì thằng,4
coi vãi luyện mày,4
coi xàm lồn em,4
coi vãi cứt bà,4
coi cái đìn địt chị,4
coi mẹ nó thằng,4
coi cái đìn địt lũ,4
coi vãi cả đái thím,4
coi vãi lồn ông,4
coi vãi cả đái mày,4
coi cái đéo gì bà,4
coi cái đéo gì mày,4
coi cái đéo gì anh,4
coi vãi lúa bạn,4
coi nhảm lồn chị,4
coi vãi lúa chị,4
coi mẹ cha mày thầy,4
coi vãi luyện mụ,4
coi nhảm lồn anh em,4
coi mẹ cha mày má,4
coi cái đìn địt ông,4
coi vãi cả đái bạn,4
coi vãi cứt anh,4
coi vãi lúa bà,4
coi vãi lồn mày,4
coi nhảm lồn mày,4
coi mẹ cha mày anh em,4
coi vãi cứt chị,4
coi cái đìn địt mày,4
coi vãi lồn con,4
coi vãi cả đái thầy,4
coi vãi luyện anh,4
coi xàm lồn anh em,4
coi mẹ cha mày ba,4
coi nhảm lồn mụ,4
coi con mẹ nó anh em,4
coi vãi luyện thím,4
coi nhảm lồn bạn,4
coi cái lồn thím,4
coi cái lồn lũ,4
coi xàm lồn ba,4
coi cái đìn địt thầy,4
coi vãi lồn lũ,4
coi nhảm lồn thầy,4
coi cái đìn địt em,4
coi cái lồn má,4
coi nhảm lồn thằng,4
coi vãi luyện má,4
coi vãi cả đái má,4
coi mẹ cha mày bà,4
coi mẹ cha mày mày,4
coi cái lồn ông,4
coi vãi lồn thầy,4
coi cái đìn địt thím,4
coi cái lồn mày,4
coi xàm lồn má,4
coi vãi lồn anh,4
coi vãi lồn em,4
"Văn cái con hòn dái, loại hạ đẳng súc vật đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại chó đẻ đéo có tính người thì phải chửi",4
"Văn cái con cu, loại lợn hạ đẳng đéo có tính người thì phải chửi",4
"Văn cái con cu, loại thằng khùng đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại điên đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại lũ chó đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại hạ đẳng súc vật đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại hạ đẳng súc vật đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại con khùng đéo có tính người thì phải chửi",4
"Văn cái con dái, loại đĩ lồn đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại súc sinh đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại hạ đẳng đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại lũ chó đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại quần què đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại con khùng đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại tinh trùng khuyết tật đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại thằng điên đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại con điên đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại hạ đẳng đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại lợn hạ đẳng đéo có tính người thì phải chửi",4
"Văn cái con dái, loại con khùng đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại súc sinh đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại quái thai đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại lợn hạ đẳng đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại tinh trùng khuyết tật đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại mặt lồn đéo có tính người thì phải chửi",4
"Văn cái con dái, loại con chó đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại lũ chó đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại quái thai đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại mặt lồn đéo có tính người thì phải chửi",4
"Văn cái con cu, loại mặt lồn đéo có tính người thì phải chửi",4
"Văn cái con cu, loại thằng điên đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại chó đẻ đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại súc vật đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại con chó đéo có tính người thì phải chửi",4
"Văn cái con cu, loại con điên đéo có tính người thì phải chửi",4
"Văn cái con dái, loại con điên đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại súc vật hạ đẳng đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại lồn đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại đĩ lồn đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại con điên đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại quần què đéo có tính người thì phải chửi",4
"Văn cái con cu, loại điên đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại chó hạ đằng đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại lợn hạ đẳng đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại đĩ lồn đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại súc sinh đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại chó đẻ đéo có tính người thì phải chửi",4
"Văn cái con cu, loại con chó đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại chó đéo có tính người thì phải chửi",4
"Văn cái con dái, loại điên đéo có tính người thì phải chửi",4
"Văn cái con cu, loại chó đẻ đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại súc vật đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại quái thai đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại con chó đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại quần què đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại lồn đéo có tính người thì phải chửi",4
"Văn cái con cu, loại con khùng đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại con khùng đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại điên đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại lồn đéo có tính người thì phải chửi",4
"Văn cái con dái, loại quái thai đéo có tính người thì phải chửi",4
"Văn cái con cu, loại súc sinh đéo có tính người thì phải chửi",4
"Văn cái con đầu buồi, loại chó đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại điên đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại con điên đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại tinh trùng khuyết tật đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại đĩ lồn đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại chó hạ đằng đéo có tính người thì phải chửi",4
"Văn cái con dái, loại mặt lồn đéo có tính người thì phải chửi",4
"Văn cái con hòn dái, loại chó đẻ đéo có tính người thì phải chửi",4
"Văn cái con cu, loại lũ chó đéo có tính người thì phải chửi",4
"Văn cái con buồi, loại quái thai đéo có tính người thì phải chửi",4
"Văn cái con cu, loại tinh trùng khuyết tật đéo có tính người thì phải chửi",4
"Văn cái con cặc, loại chó đéo có tính người thì phải chửi",4
